osmid,y,x,street_count,highway,ref,railway,geometry
10742852386,47.6031369,-122.3349839,3,,,,POINT (-122.3349839 47.6031369)
10742852389,47.6032636,-122.3347506,3,,,,POINT (-122.3347506 47.6032636)
10742852398,47.6021161,-122.3348258,3,,,,POINT (-122.3348258 47.6021161)
10742852400,47.6018202,-122.3348187,3,,,,POINT (-122.3348187 47.6018202)
10742852401,47.6018234,-122.3349673,3,,,,POINT (-122.3349673 47.6018234)
10742852404,47.6029297,-122.3355366,3,,,,POINT (-122.3355366 47.6029297)
10742881809,47.6029216,-122.3359967,3,,,,POINT (-122.3359967 47.6029216)
10742881812,47.6021217,-122.3349612,3,,,,POINT (-122.3349612 47.6021217)
10742881814,47.6021358,-122.334825,4,crossing,,,POINT (-122.334825 47.6021358)
10742881815,47.6021504,-122.334824,4,crossing,,,POINT (-122.334824 47.6021504)
10742881816,47.6027758,-122.3358894,3,,,,POINT (-122.3358894 47.6027758)
10742881817,47.6027972,-122.3358806,3,,,,POINT (-122.3358806 47.6027972)
10742881820,47.6026935,-122.3360837,3,,,,POINT (-122.3360837 47.6026935)
10742881822,47.6028434,-122.3362203,3,,,,POINT (-122.3362203 47.6028434)
10742881823,47.6029193,-122.3362889,4,crossing,,,POINT (-122.3362889 47.6029193)
10742881830,47.6024691,-122.3366141,3,,,,POINT (-122.3366141 47.6024691)
10742881831,47.6026262,-122.336811,3,,,,POINT (-122.336811 47.6026262)
10742881833,47.6036024,-122.3350857,4,crossing,,,POINT (-122.3350857 47.6036024)
10743226127,47.6031472,-122.3379179,4,,,,POINT (-122.3379179 47.6031472)
10743226133,47.6024169,-122.3366142,3,,,,POINT (-122.3366142 47.6024169)
10743226139,47.6018355,-122.3360586,3,,,,POINT (-122.3360586 47.6018355)
10743226140,47.6018574,-122.3361058,3,,,,POINT (-122.3361058 47.6018574)
10743226148,47.6015511,-122.3365473,3,,,,POINT (-122.3365473 47.6015511)
10743226152,47.6012646,-122.3363526,3,,,,POINT (-122.3363526 47.6012646)
10743226156,47.6008144,-122.3361254,3,,,,POINT (-122.3361254 47.6008144)
10743226168,47.6017145,-122.3366741,3,crossing,,,POINT (-122.3366741 47.6017145)
10743307603,47.6009587,-122.335495,4,,,,POINT (-122.335495 47.6009587)
10743338432,47.6021344,-122.3343288,4,crossing,,,POINT (-122.3343288 47.6021344)
10743338433,47.6023211,-122.3343314,4,crossing,,,POINT (-122.3343314 47.6023211)
10743338434,47.6027335,-122.3336825,4,crossing,,,POINT (-122.3336825 47.6027335)
10743338435,47.602856,-122.3337931,4,crossing,,,POINT (-122.3337931 47.602856)
10743338436,47.6016591,-122.3348331,4,crossing,,,POINT (-122.3348331 47.6016591)
10743338443,47.6016543,-122.3335309,4,crossing,,,POINT (-122.3335309 47.6016543)
10743338445,47.6018018,-122.3340117,4,,,,POINT (-122.3340117 47.6018018)
10743338447,47.6018263,-122.3340667,4,,,,POINT (-122.3340667 47.6018263)
10743338449,47.602316,-122.3327217,3,,,,POINT (-122.3327217 47.602316)
10743338451,47.602191,-122.3330182,4,crossing,,,POINT (-122.3330182 47.602191)
10743338452,47.6021455,-122.3331268,4,crossing,,,POINT (-122.3331268 47.6021455)
10744022943,47.5987444,-122.332234,3,,,,POINT (-122.332234 47.5987444)
10744058207,47.5984579,-122.3309604,1,,,,POINT (-122.3309604 47.5984579)
10744078773,47.5977193,-122.3332444,1,,,,POINT (-122.3332444 47.5977193)
10744496249,47.6017313,-122.333039,1,crossing,,,POINT (-122.333039 47.6017313)
10744496252,47.6016401,-122.3320888,3,,,,POINT (-122.3320888 47.6016401)
10744496257,47.6017797,-122.3319346,3,,,,POINT (-122.3319346 47.6017797)
10744496258,47.6017947,-122.331912,3,,,,POINT (-122.331912 47.6017947)
10744496272,47.6030154,-122.3330079,3,,,,POINT (-122.3330079 47.6030154)
10744496273,47.602911,-122.3332575,3,,,,POINT (-122.3332575 47.602911)
10744496280,47.6020941,-122.3325078,4,crossing,,,POINT (-122.3325078 47.6020941)
10744496281,47.6019099,-122.3323378,4,crossing,,,POINT (-122.3323378 47.6019099)
10744496282,47.6016491,-122.3322234,4,crossing,,,POINT (-122.3322234 47.6016491)
10744496283,47.6018016,-122.3329777,4,crossing,,,POINT (-122.3329777 47.6018016)
10744496286,47.6026449,-122.3319343,4,,,,POINT (-122.3319343 47.6026449)
10744496287,47.6026092,-122.3320194,4,crossing,,,POINT (-122.3320194 47.6026092)
10744555634,47.6018814,-122.3313396,4,crossing,,,POINT (-122.3313396 47.6018814)
10744555640,47.6015723,-122.3301685,3,,,,POINT (-122.3301685 47.6015723)
10744555644,47.6018515,-122.3302266,3,,,,POINT (-122.3302266 47.6018515)
10744555660,47.6021407,-122.3303286,3,,,,POINT (-122.3303286 47.6021407)
10744555661,47.6020753,-122.3303339,3,,,,POINT (-122.3303339 47.6020753)
10744555662,47.6019892,-122.3305462,3,,,,POINT (-122.3305462 47.6019892)
10744555664,47.6023995,-122.329719,3,,,,POINT (-122.329719 47.6023995)
10744555665,47.6023257,-122.3298928,3,,,,POINT (-122.3298928 47.6023257)
10744555666,47.6021318,-122.3296273,3,,,,POINT (-122.3296273 47.6021318)
10744555685,47.6032018,-122.3325656,4,crossing,,,POINT (-122.3325656 47.6032018)
10744555686,47.6038388,-122.3310392,3,,,,POINT (-122.3310392 47.6038388)
10744555691,47.6016496,-122.3309157,4,crossing,,,POINT (-122.3309157 47.6016496)
10744555692,47.6017941,-122.331258,4,crossing,,,POINT (-122.331258 47.6017941)
10744649394,47.6019356,-122.3292991,3,,,,POINT (-122.3292991 47.6019356)
10744649404,47.6031911,-122.3300694,3,,,,POINT (-122.3300694 47.6031911)
10744649507,47.6032486,-122.3304979,3,,,,POINT (-122.3304979 47.6032486)
10744649508,47.6032584,-122.3304852,3,,,,POINT (-122.3304852 47.6032584)
10744649516,47.6041,-122.3309354,3,,,,POINT (-122.3309354 47.6041)
10744649517,47.6040573,-122.3312236,4,crossing,,,POINT (-122.3312236 47.6040573)
10744649518,47.6041965,-122.3313505,4,crossing,,,POINT (-122.3313505 47.6041965)
10744649522,47.6038386,-122.3310234,3,,,,POINT (-122.3310234 47.6038386)
10744649529,47.602501,-122.3294806,3,,,,POINT (-122.3294806 47.602501)
10744649531,47.6019051,-122.329254,4,crossing,,,POINT (-122.329254 47.6019051)
10744649537,47.6017906,-122.3293572,3,,,,POINT (-122.3293572 47.6017906)
10744649541,47.6016443,-122.3291494,3,,,,POINT (-122.3291494 47.6016443)
10744649543,47.6018051,-122.3287701,3,,,,POINT (-122.3287701 47.6018051)
10744649545,47.6022781,-122.3292752,4,crossing,,,POINT (-122.3292752 47.6022781)
10744649553,47.6021168,-122.3284893,4,crossing,,,POINT (-122.3284893 47.6021168)
10744649556,47.6026978,-122.329031,4,crossing,,,POINT (-122.329031 47.6026978)
10744960680,47.6021573,-122.3279862,3,,,,POINT (-122.3279862 47.6021573)
10744960684,47.602258,-122.3277203,3,,,,POINT (-122.3277203 47.602258)
10744960696,47.6031007,-122.328493,3,,,,POINT (-122.328493 47.6031007)
10744960704,47.6036295,-122.3289835,3,,,,POINT (-122.3289835 47.6036295)
10745004212,47.6044521,-122.3300174,3,,,,POINT (-122.3300174 47.6044521)
10745004215,47.6043925,-122.3296831,3,,,,POINT (-122.3296831 47.6043925)
10745004224,47.6032517,-122.3281251,4,crossing,,,POINT (-122.3281251 47.6032517)
10745004225,47.603152,-122.327955,4,crossing,,,POINT (-122.327955 47.603152)
10745004226,47.6010488,-122.3275555,4,crossing,,,POINT (-122.3275555 47.6010488)
10745004227,47.6013484,-122.3275526,4,crossing,,,POINT (-122.3275526 47.6013484)
10745004228,47.6014736,-122.3275513,4,crossing,,,POINT (-122.3275513 47.6014736)
10745149096,47.6016038,-122.3264732,3,,,,POINT (-122.3264732 47.6016038)
10745149101,47.6017896,-122.3264937,3,,,,POINT (-122.3264937 47.6017896)
10745149104,47.6017842,-122.3263693,4,crossing,,,POINT (-122.3263693 47.6017842)
10745162519,47.6042529,-122.3281364,4,crossing,,,POINT (-122.3281364 47.6042529)
10745162521,47.6046795,-122.3271625,3,,,,POINT (-122.3271625 47.6046795)
10745162526,47.6047514,-122.3269595,3,,,,POINT (-122.3269595 47.6047514)
10745162533,47.6052445,-122.3276721,3,,,,POINT (-122.3276721 47.6052445)
10745162536,47.6053146,-122.3274787,3,,,,POINT (-122.3274787 47.6053146)
10745162538,47.6052433,-122.327703,3,,,,POINT (-122.327703 47.6052433)
10745162544,47.6053152,-122.3277683,3,,,,POINT (-122.3277683 47.6053152)
10745162550,47.6052857,-122.3277388,4,crossing,,,POINT (-122.3277388 47.6052857)
10745162552,47.6053887,-122.3276493,4,crossing,,,POINT (-122.3276493 47.6053887)
10745162555,47.6050034,-122.3286388,3,,,,POINT (-122.3286388 47.6050034)
10745162561,47.6052614,-122.3292257,4,crossing,,,POINT (-122.3292257 47.6052614)
10745162562,47.6053446,-122.3297812,4,crossing,,,POINT (-122.3297812 47.6053446)
10745162564,47.6049561,-122.3287617,4,crossing,,,POINT (-122.3287617 47.6049561)
10745162566,47.6048402,-122.3286582,4,crossing,,,POINT (-122.3286582 47.6048402)
10745162567,47.6049214,-122.3285942,4,crossing,,,POINT (-122.3285942 47.6049214)
10745162572,47.601643,-122.3257057,4,crossing,,,POINT (-122.3257057 47.601643)
10747513677,47.6008137,-122.3343285,3,,,,POINT (-122.3343285 47.6008137)
10747513678,47.6008265,-122.3354593,4,,,,POINT (-122.3354593 47.6008265)
10747513681,47.6009694,-122.3361775,3,,,,POINT (-122.3361775 47.6009694)
10747513685,47.6008056,-122.3356742,4,crossing,,,POINT (-122.3356742 47.6008056)
10747513690,47.6008083,-122.3341303,4,crossing,,,POINT (-122.3341303 47.6008083)
10747513691,47.6008115,-122.3342377,4,crossing,,,POINT (-122.3342377 47.6008115)
10747513692,47.6008922,-122.3340731,4,crossing,,,POINT (-122.3340731 47.6008922)
10747513693,47.6008919,-122.3343437,4,crossing,,,POINT (-122.3343437 47.6008919)
10747513696,47.6009906,-122.3330095,3,,,,POINT (-122.3330095 47.6009906)
10747513704,47.6008125,-122.3328672,4,,,,POINT (-122.3328672 47.6008125)
10747541307,47.6009696,-122.3335743,3,,,,POINT (-122.3335743 47.6009696)
10747541309,47.6009696,-122.333536,4,crossing,,,POINT (-122.333536 47.6009696)
10747541311,47.6008928,-122.333554,4,crossing,,,POINT (-122.333554 47.6008928)
10747541312,47.6008148,-122.3335401,3,,,,POINT (-122.3335401 47.6008148)
10747541313,47.6010602,-122.3327569,4,crossing,,,POINT (-122.3327569 47.6010602)
10747541314,47.6012262,-122.332757,4,crossing,,,POINT (-122.332757 47.6012262)
10747541327,47.6008904,-122.335467,4,crossing,,,POINT (-122.335467 47.6008904)
10747541334,47.6009573,-122.334837,4,crossing,,,POINT (-122.334837 47.6009573)
10747541337,47.600823,-122.334837,4,crossing,,,POINT (-122.334837 47.600823)
10747541338,47.6008117,-122.3322406,4,crossing,,,POINT (-122.3322406 47.6008117)
10747541339,47.6009602,-122.3322374,4,crossing,,,POINT (-122.3322374 47.6009602)
10747585944,47.6008066,-122.3301759,3,,,,POINT (-122.3301759 47.6008066)
10747585950,47.6007898,-122.3288656,3,,,,POINT (-122.3288656 47.6007898)
10747585951,47.601104,-122.3291188,3,,,,POINT (-122.3291188 47.601104)
10747585952,47.6016445,-122.3299967,3,,,,POINT (-122.3299967 47.6016445)
10747585953,47.6016457,-122.329924,3,,,,POINT (-122.329924 47.6016457)
10747585956,47.6008084,-122.3295651,4,crossing,,,POINT (-122.3295651 47.6008084)
10747585957,47.6008088,-122.3296392,4,crossing,,,POINT (-122.3296392 47.6008088)
10747585971,47.6007966,-122.3264847,3,,,,POINT (-122.3264847 47.6007966)
10747585983,47.6010518,-122.3264514,4,crossing,,,POINT (-122.3264514 47.6010518)
10747585984,47.6008171,-122.3270252,4,crossing,,,POINT (-122.3270252 47.6008171)
10747585985,47.600805,-122.3279128,4,crossing,,,POINT (-122.3279128 47.600805)
10747585986,47.6008051,-122.3281232,4,crossing,,,POINT (-122.3281232 47.6008051)
10747585987,47.6008053,-122.3283183,4,crossing,,,POINT (-122.3283183 47.6008053)
10747585989,47.6009591,-122.3309033,4,crossing,,,POINT (-122.3309033 47.6009591)
10747585990,47.6012232,-122.33039,4,crossing,,,POINT (-122.33039 47.6012232)
10747632939,47.6001253,-122.3343353,3,,,,POINT (-122.3343353 47.6001253)
10747632943,47.6001243,-122.3354602,4,,,,POINT (-122.3354602 47.6001243)
10747632955,47.5990991,-122.3360078,4,,,,POINT (-122.3360078 47.5990991)
10747632960,47.5993428,-122.3360343,4,,,,POINT (-122.3360343 47.5993428)
10747632961,47.5999579,-122.3360391,4,,,,POINT (-122.3360391 47.5999579)
10747633000,47.5980775,-122.3359848,3,,,,POINT (-122.3359848 47.5980775)
10747654307,47.5992156,-122.336025,4,crossing,,,POINT (-122.336025 47.5992156)
10747654308,47.6001327,-122.3360351,4,,,,POINT (-122.3360351 47.6001327)
10747654311,47.6000493,-122.335461,4,crossing,,,POINT (-122.335461 47.6000493)
10747654317,47.599344,-122.3354795,3,,,,POINT (-122.3354795 47.599344)
10747654318,47.5999761,-122.3354715,4,,,,POINT (-122.3354715 47.5999761)
10747654319,47.5999745,-122.3343329,3,,,,POINT (-122.3343329 47.5999745)
10747654347,47.6001254,-122.3348361,4,crossing,,,POINT (-122.3348361 47.6001254)
10747654348,47.5999751,-122.3348369,4,crossing,,,POINT (-122.3348369 47.5999751)
10747715917,47.6001231,-122.3340603,3,,,,POINT (-122.3340603 47.6001231)
10747715918,47.599984,-122.3340739,3,,,,POINT (-122.3340739 47.599984)
10747715919,47.5999856,-122.334319,3,,,,POINT (-122.334319 47.5999856)
10747715921,47.6000542,-122.3343136,4,crossing,,,POINT (-122.3343136 47.6000542)
10747715922,47.6001129,-122.3341337,4,crossing,,,POINT (-122.3341337 47.6001129)
10747715923,47.6001133,-122.3342427,4,crossing,,,POINT (-122.3342427 47.6001133)
10747715924,47.5999844,-122.3341337,4,crossing,,,POINT (-122.3341337 47.5999844)
10747715925,47.5999851,-122.334245,4,crossing,,,POINT (-122.334245 47.5999851)
10747715926,47.6000514,-122.3335424,1,,,,POINT (-122.3335424 47.6000514)
10747715927,47.5999735,-122.3335258,3,,,,POINT (-122.3335258 47.5999735)
10747715932,47.6001227,-122.3328043,3,,,,POINT (-122.3328043 47.6001227)
10747715935,47.5999724,-122.3328068,3,,,,POINT (-122.3328068 47.5999724)
10747715939,47.5999725,-122.3328807,4,,,,POINT (-122.3328807 47.5999725)
10747715940,47.5999736,-122.3335428,4,crossing,,,POINT (-122.3335428 47.5999736)
10747715941,47.5999727,-122.3329827,3,,,,POINT (-122.3329827 47.5999727)
10747715944,47.6001226,-122.3329895,3,,,,POINT (-122.3329895 47.6001226)
10747715947,47.6001226,-122.3328778,4,,,,POINT (-122.3328778 47.6001226)
10747715957,47.5999649,-122.331436,3,,,,POINT (-122.331436 47.5999649)
10747715969,47.5999698,-122.330932,4,crossing,,,POINT (-122.330932 47.5999698)
10747715972,47.6001171,-122.330931,4,crossing,,,POINT (-122.330931 47.6001171)
10747715977,47.6003527,-122.3309126,4,crossing,,,POINT (-122.3309126 47.6003527)
10747715982,47.5999647,-122.3301772,3,,,,POINT (-122.3301772 47.5999647)
10747715984,47.6001174,-122.3301693,3,,,,POINT (-122.3301693 47.6001174)
10747715993,47.6001223,-122.3322472,4,crossing,,,POINT (-122.3322472 47.6001223)
10747715994,47.5999716,-122.3322466,4,crossing,,,POINT (-122.3322466 47.5999716)
10747715996,47.5996925,-122.3314361,4,crossing,,,POINT (-122.3314361 47.5996925)
10747715997,47.5998719,-122.331436,4,crossing,,,POINT (-122.331436 47.5998719)
10755129231,47.6001161,-122.3278264,3,,,,POINT (-122.3278264 47.6001161)
10755129238,47.5999603,-122.3278699,3,,,,POINT (-122.3278699 47.5999603)
10755129243,47.600123,-122.3275563,3,,,,POINT (-122.3275563 47.600123)
10755129253,47.6001166,-122.3265329,3,,,,POINT (-122.3265329 47.6001166)
10755129259,47.6001218,-122.3262503,3,,,,POINT (-122.3262503 47.6001218)
10755129265,47.5999303,-122.3262605,3,,,,POINT (-122.3262605 47.5999303)
10755129266,47.5999585,-122.326192,3,,,,POINT (-122.326192 47.5999585)
10755129268,47.5999582,-122.3265299,3,,,,POINT (-122.3265299 47.5999582)
10755129269,47.6001137,-122.3261975,3,,,,POINT (-122.3261975 47.6001137)
10755129279,47.5999562,-122.324401,4,crossing,,,POINT (-122.324401 47.5999562)
10755129281,47.5999622,-122.3238738,3,,,,POINT (-122.3238738 47.5999622)
10755129288,47.5999599,-122.3257024,4,crossing,,,POINT (-122.3257024 47.5999599)
10755129289,47.5999594,-122.3270293,4,crossing,,,POINT (-122.3270293 47.5999594)
10755129290,47.6001155,-122.3270284,4,crossing,,,POINT (-122.3270284 47.6001155)
10755129291,47.6001152,-122.327164,4,crossing,,,POINT (-122.327164 47.6001152)
10755129292,47.6001158,-122.3283217,4,crossing,,,POINT (-122.3283217 47.6001158)
10755129293,47.6005447,-122.3288641,4,crossing,,,POINT (-122.3288641 47.6005447)
10755129294,47.600713,-122.3288651,4,crossing,,,POINT (-122.3288651 47.600713)
10755129295,47.5999651,-122.3296351,4,crossing,,,POINT (-122.3296351 47.5999651)
10755129296,47.6001203,-122.3296358,4,crossing,,,POINT (-122.3296358 47.6001203)
10755129297,47.6002157,-122.3275628,4,crossing,,,POINT (-122.3275628 47.6002157)
10755129298,47.6003104,-122.3275625,4,crossing,,,POINT (-122.3275625 47.6003104)
10755129301,47.6005097,-122.3262569,4,crossing,,,POINT (-122.3262569 47.6005097)
10755129302,47.6005103,-122.3264839,4,crossing,,,POINT (-122.3264839 47.6005103)
10755129303,47.60034,-122.3264839,4,crossing,,,POINT (-122.3264839 47.60034)
10755129304,47.600702,-122.326484,4,crossing,,,POINT (-122.326484 47.600702)
10755130207,47.6003957,-122.3254029,3,,,,POINT (-122.3254029 47.6003957)
10755248975,47.5992515,-122.3329842,4,crossing,,,POINT (-122.3329842 47.5992515)
10755248978,47.5992507,-122.3328057,4,crossing,,,POINT (-122.3328057 47.5992507)
10755248984,47.5991024,-122.3317308,3,,,,POINT (-122.3317308 47.5991024)
10755248994,47.5991331,-122.3322331,4,crossing,,,POINT (-122.3322331 47.5991331)
10755248995,47.5992761,-122.3322339,4,crossing,,,POINT (-122.3322339 47.5992761)
10755248996,47.5992789,-122.3335475,4,crossing,,,POINT (-122.3335475 47.5992789)
10755248997,47.5991381,-122.3335501,4,crossing,,,POINT (-122.3335501 47.5991381)
10755253342,47.5991011,-122.3354804,3,,,,POINT (-122.3354804 47.5991011)
10755253343,47.5991381,-122.3354705,3,,,,POINT (-122.3354705 47.5991381)
10755253349,47.5992864,-122.3354672,3,,,,POINT (-122.3354672 47.5992864)
10755253351,47.5984355,-122.3354929,3,,,,POINT (-122.3354929 47.5984355)
10755253353,47.5991287,-122.3340685,3,,,,POINT (-122.3340685 47.5991287)
10755253354,47.5997773,-122.3343325,4,crossing,,,POINT (-122.3343325 47.5997773)
10755253357,47.5992732,-122.3341311,4,crossing,,,POINT (-122.3341311 47.5992732)
10755253358,47.5992713,-122.3342455,4,crossing,,,POINT (-122.3342455 47.5992713)
10755253360,47.5991323,-122.3341306,4,crossing,,,POINT (-122.3341306 47.5991323)
10756037014,47.599133,-122.3304021,3,,,,POINT (-122.3304021 47.599133)
10756037070,47.5990967,-122.327907,3,,,,POINT (-122.327907 47.5990967)
10756037077,47.5996398,-122.327562,4,crossing,,,POINT (-122.327562 47.5996398)
10756037078,47.5994543,-122.3297463,4,crossing,,,POINT (-122.3297463 47.5994543)
10756037079,47.5995507,-122.329834,4,crossing,,,POINT (-122.329834 47.5995507)
10756037080,47.599278,-122.3309376,4,crossing,,,POINT (-122.3309376 47.599278)
10756037081,47.5990981,-122.3265517,3,,,,POINT (-122.3265517 47.5990981)
10756037089,47.5990762,-122.3262659,3,,,,POINT (-122.3262659 47.5990762)
10756037094,47.5993014,-122.3270336,4,crossing,,,POINT (-122.3270336 47.5993014)
10756037095,47.5993018,-122.3271775,4,crossing,,,POINT (-122.3271775 47.5993018)
10756037096,47.5993027,-122.3274252,4,crossing,,,POINT (-122.3274252 47.5993027)
10756037097,47.5990991,-122.3270352,4,crossing,,,POINT (-122.3270352 47.5990991)
10756037098,47.5990989,-122.3258475,4,crossing,,,POINT (-122.3258475 47.5990989)
10756037099,47.5992996,-122.3257073,4,crossing,,,POINT (-122.3257073 47.5992996)
10757916471,47.5990972,-122.3252312,3,,,,POINT (-122.3252312 47.5990972)
10757916487,47.5991,-122.3236325,3,,,,POINT (-122.3236325 47.5991)
10757916490,47.5991454,-122.3236432,4,crossing,,,POINT (-122.3236432 47.5991454)
10757916497,47.5990619,-122.3223454,3,,,,POINT (-122.3223454 47.5990619)
10757916503,47.5991613,-122.3225642,4,crossing,,,POINT (-122.3225642 47.5991613)
10757937609,47.5990033,-122.3225674,4,crossing,,,POINT (-122.3225674 47.5990033)
10757937610,47.5990985,-122.3230358,4,crossing,,,POINT (-122.3230358 47.5990985)
10757937613,47.599291,-122.3210271,4,crossing,,,POINT (-122.3210271 47.599291)
10757937614,47.5992932,-122.3229286,4,crossing,,,POINT (-122.3229286 47.5992932)
10757937615,47.5995248,-122.3238749,4,crossing,,,POINT (-122.3238749 47.5995248)
10757937616,47.5996121,-122.3238751,4,crossing,,,POINT (-122.3238751 47.5996121)
10757937617,47.5992992,-122.3244084,4,crossing,,,POINT (-122.3244084 47.5992992)
10757937618,47.5990913,-122.3244085,4,crossing,,,POINT (-122.3244085 47.5990913)
10757937619,47.5996916,-122.3251801,4,crossing,,,POINT (-122.3251801 47.5996916)
10757937620,47.5998407,-122.3251812,4,crossing,,,POINT (-122.3251812 47.5998407)
10757937621,47.5998764,-122.3236492,4,crossing,,,POINT (-122.3236492 47.5998764)
10757937622,47.5997091,-122.3236495,4,crossing,,,POINT (-122.3236495 47.5997091)
10757937624,47.5991079,-122.3223294,3,,,,POINT (-122.3223294 47.5991079)
10757937626,47.5991992,-122.3217917,1,,,,POINT (-122.3217917 47.5991992)
10757937627,47.5983539,-122.3211781,3,,,,POINT (-122.3211781 47.5983539)
10757937639,47.5991025,-122.321788,4,crossing,,,POINT (-122.321788 47.5991025)
10757937655,47.6049972,-122.3273108,1,,,,POINT (-122.3273108 47.6049972)
10757937656,47.6045623,-122.3284108,3,,,,POINT (-122.3284108 47.6045623)
10757937657,47.6049601,-122.3274045,4,crossing,,,POINT (-122.3274045 47.6049601)
10757937658,47.6045987,-122.3283187,4,crossing,,,POINT (-122.3283187 47.6045987)
10757937666,47.60529,-122.3290572,3,,,,POINT (-122.3290572 47.60529)
10757937667,47.6055747,-122.3283348,1,,,,POINT (-122.3283348 47.6055747)
10757937668,47.6053239,-122.3289711,4,crossing,,,POINT (-122.3289711 47.6053239)
10757981040,47.5984043,-122.3354913,3,,,,POINT (-122.3354913 47.5984043)
10757981041,47.599137,-122.3348958,4,crossing,,,POINT (-122.3348958 47.599137)
10757981043,47.5982002,-122.3355021,3,,,,POINT (-122.3355021 47.5982002)
10757981047,47.5980801,-122.3355307,3,,,,POINT (-122.3355307 47.5980801)
10757981050,47.5980791,-122.3354985,3,,,,POINT (-122.3354985 47.5980791)
10757981053,47.598211,-122.3353738,3,,,,POINT (-122.3353738 47.598211)
10757981054,47.5980747,-122.3353524,3,,,,POINT (-122.3353524 47.5980747)
10757981067,47.5973648,-122.335002,4,crossing,,,POINT (-122.335002 47.5973648)
10757981068,47.5980796,-122.335633,4,crossing,,,POINT (-122.335633 47.5980796)
10757981070,47.5982092,-122.3343803,3,,,,POINT (-122.3343803 47.5982092)
10757981073,47.5983849,-122.3340592,3,,,,POINT (-122.3340592 47.5983849)
10757981084,47.598378,-122.3330497,3,,,,POINT (-122.3330497 47.598378)
10757981085,47.5983834,-122.3327652,3,,,,POINT (-122.3327652 47.5983834)
10757981088,47.5983996,-122.3327769,3,,,,POINT (-122.3327769 47.5983996)
10757981095,47.5983787,-122.3335535,4,crossing,,,POINT (-122.3335535 47.5983787)
10757981096,47.5984014,-122.3349003,4,crossing,,,POINT (-122.3349003 47.5984014)
10757981097,47.5987568,-122.3340702,4,crossing,,,POINT (-122.3340702 47.5987568)
10757981101,47.5987364,-122.3330261,4,crossing,,,POINT (-122.3330261 47.5987364)
10757981102,47.5987437,-122.3327752,4,crossing,,,POINT (-122.3327752 47.5987437)
10757981103,47.5977191,-122.3331488,4,crossing,,,POINT (-122.3331488 47.5977191)
10758101240,47.5986626,-122.3304714,3,,,,POINT (-122.3304714 47.5986626)
10758101256,47.5984424,-122.3314501,3,,,,POINT (-122.3314501 47.5984424)
10758101261,47.5982041,-122.3314533,3,,,,POINT (-122.3314533 47.5982041)
10758101273,47.5985939,-122.330254,4,crossing,,,POINT (-122.330254 47.5985939)
10758101275,47.5984489,-122.3301754,3,,,,POINT (-122.3301754 47.5984489)
10758101280,47.5982381,-122.3302807,3,,,,POINT (-122.3302807 47.5982381)
10758101281,47.5982253,-122.330504,4,crossing,,,POINT (-122.330504 47.5982253)
10758101282,47.5984436,-122.3309604,4,crossing,,,POINT (-122.3309604 47.5984436)
10758101283,47.5983828,-122.3322356,4,crossing,,,POINT (-122.3322356 47.5983828)
10758101284,47.5986789,-122.330498,1,,,,POINT (-122.330498 47.5986789)
10758101286,47.5985161,-122.3300896,3,,,,POINT (-122.3300896 47.5985161)
10758101288,47.5975167,-122.3304555,3,,,,POINT (-122.3304555 47.5975167)
10758101297,47.5982035,-122.3305582,3,,,,POINT (-122.3305582 47.5982035)
10758249159,47.5983816,-122.3278101,3,,,,POINT (-122.3278101 47.5983816)
10758249160,47.5983809,-122.328279,1,,,,POINT (-122.328279 47.5983809)
10758249163,47.5978679,-122.3278144,3,,,,POINT (-122.3278144 47.5978679)
10758249169,47.5978942,-122.3283667,1,,,,POINT (-122.3283667 47.5978942)
10758249189,47.5982837,-122.3262537,3,,,,POINT (-122.3262537 47.5982837)
10758249191,47.5982751,-122.3264894,3,,,,POINT (-122.3264894 47.5982751)
10758249192,47.5982743,-122.3262655,3,,,,POINT (-122.3262655 47.5982743)
10758249197,47.598441,-122.3264846,3,,,,POINT (-122.3264846 47.598441)
10758249198,47.5982861,-122.327003,4,crossing,,,POINT (-122.327003 47.5982861)
10758249199,47.5982864,-122.3270584,4,crossing,,,POINT (-122.3270584 47.5982864)
10758249200,47.5984328,-122.3270396,4,crossing,,,POINT (-122.3270396 47.5984328)
10758249202,47.5984374,-122.3262654,3,,,,POINT (-122.3262654 47.5984374)
10758270307,47.5982826,-122.3257136,4,crossing,,,POINT (-122.3257136 47.5982826)
10758270308,47.5984485,-122.3251742,4,,,,POINT (-122.3251742 47.5984485)
10758270309,47.5984363,-122.3251972,3,,,,POINT (-122.3251972 47.5984363)
10758270311,47.5984512,-122.3249708,3,,,,POINT (-122.3249708 47.5984512)
10758270314,47.5984358,-122.3249475,3,,,,POINT (-122.3249475 47.5984358)
10758270320,47.5988777,-122.3264827,4,crossing,,,POINT (-122.3264827 47.5988777)
10758270321,47.5986824,-122.3264836,4,crossing,,,POINT (-122.3264836 47.5986824)
10758270322,47.5988427,-122.3262654,4,crossing,,,POINT (-122.3262654 47.5988427)
10760518847,47.5982808,-122.3244227,4,crossing,,,POINT (-122.3244227 47.5982808)
10760518856,47.5984328,-122.3235958,3,,,,POINT (-122.3235958 47.5984328)
10760518863,47.5982747,-122.3236502,3,,,,POINT (-122.3236502 47.5982747)
10760518864,47.5982562,-122.3236565,3,,,,POINT (-122.3236565 47.5982562)
10760518865,47.5982574,-122.3238798,3,,,,POINT (-122.3238798 47.5982574)
